,dest_node,source_node,weight,source_class,dest_class,edge_class
2704,5,509,0.1,h,s,sh
2705,5,645,0.1,h,s,sh
2706,5,451,0.1,h,s,sh
2707,5,545,0.1,h,s,sh
2708,5,417,0.1,h,s,sh
2709,5,686,0.1,h,s,sh
2710,5,643,0.1,h,s,sh
2711,5,386,0.1,h,s,sh
2712,5,587,0.1,h,s,sh
2713,5,534,0.1,h,s,sh
2714,5,687,0.1,h,s,sh
2715,5,426,0.1,h,s,sh
2716,35,688,0.1,h,s,sh
2717,35,573,0.1,h,s,sh
2718,35,400,0.1,h,s,sh
2719,35,546,0.1,h,s,sh
2720,35,533,0.1,h,s,sh
2721,35,385,0.1,h,s,sh
2722,35,454,0.1,h,s,sh
2723,35,431,0.1,h,s,sh
2724,40,509,0.1,h,s,sh
2725,40,689,0.1,h,s,sh
2726,40,690,0.1,h,s,sh
2727,40,545,0.1,h,s,sh
2728,40,423,0.1,h,s,sh
2729,40,466,0.1,h,s,sh
2730,40,598,0.1,h,s,sh
2731,40,587,0.1,h,s,sh
2732,40,691,0.1,h,s,sh
2733,40,692,0.1,h,s,sh
2734,100,689,0.1,h,s,sh
2735,100,690,0.1,h,s,sh
2736,100,545,0.1,h,s,sh
2737,100,401,0.1,h,s,sh
2738,100,466,0.1,h,s,sh
2739,100,598,0.1,h,s,sh
2740,100,691,0.1,h,s,sh
2741,100,692,0.1,h,s,sh
2742,80,558,0.1,h,s,sh
2743,80,444,0.1,h,s,sh
2744,80,438,0.1,h,s,sh
2745,72,476,0.1,h,s,sh
2746,72,567,0.1,h,s,sh
2747,72,384,0.1,h,s,sh
2748,72,368,0.1,h,s,sh
2749,72,516,0.1,h,s,sh
2750,72,510,0.1,h,s,sh
2751,72,362,0.1,h,s,sh
2752,72,558,0.1,h,s,sh
2753,72,444,0.1,h,s,sh
2754,72,438,0.1,h,s,sh
2755,40,508,0.1,h,s,sh
2756,40,525,0.1,h,s,sh
2757,40,563,0.1,h,s,sh
2758,40,443,0.1,h,s,sh
2759,40,467,0.1,h,s,sh
2760,40,693,0.1,h,s,sh
2761,40,454,0.1,h,s,sh
2762,40,694,0.1,h,s,sh
2763,84,508,0.1,h,s,sh
2764,84,525,0.1,h,s,sh
2765,84,419,0.1,h,s,sh
2766,84,443,0.1,h,s,sh
2767,84,467,0.1,h,s,sh
2768,84,693,0.1,h,s,sh
2769,84,454,0.1,h,s,sh
2770,84,694,0.1,h,s,sh
2771,88,379,0.1,h,s,sh
2772,88,368,0.1,h,s,sh
2773,88,695,0.1,h,s,sh
2774,88,420,0.1,h,s,sh
2775,88,410,0.1,h,s,sh
2776,88,624,0.1,h,s,sh
2777,120,379,0.1,h,s,sh
2778,120,368,0.1,h,s,sh
2779,120,695,0.1,h,s,sh
2780,120,420,0.1,h,s,sh
2781,120,490,0.1,h,s,sh
2782,120,410,0.1,h,s,sh
2783,120,624,0.1,h,s,sh
2784,8,379,0.1,h,s,sh
2785,8,368,0.1,h,s,sh
2786,8,695,0.1,h,s,sh
2787,8,420,0.1,h,s,sh
2788,8,490,0.1,h,s,sh
2789,8,410,0.1,h,s,sh
2790,8,624,0.1,h,s,sh
2791,15,379,0.1,h,s,sh
2792,15,695,0.1,h,s,sh
2793,15,410,0.1,h,s,sh
2794,15,624,0.1,h,s,sh
2795,66,379,0.1,h,s,sh
2796,66,368,0.1,h,s,sh
2797,66,695,0.1,h,s,sh
2798,66,420,0.1,h,s,sh
2799,66,490,0.1,h,s,sh
2800,66,410,0.1,h,s,sh
2801,66,624,0.1,h,s,sh
2802,36,543,0.1,h,s,sh
2803,36,460,0.1,h,s,sh
2804,36,450,0.1,h,s,sh
2805,36,440,0.1,h,s,sh
2806,36,510,0.1,h,s,sh
2807,36,600,0.1,h,s,sh
2808,36,513,0.1,h,s,sh
2809,36,398,0.1,h,s,sh
2810,36,558,0.1,h,s,sh
2811,36,632,0.1,h,s,sh
2812,36,696,0.1,h,s,sh
2813,36,462,0.1,h,s,sh
2814,36,397,0.1,h,s,sh
2815,36,685,0.1,h,s,sh
2816,36,406,0.1,h,s,sh
2817,64,543,0.1,h,s,sh
2818,64,460,0.1,h,s,sh
2819,64,450,0.1,h,s,sh
2820,64,440,0.1,h,s,sh
2821,64,510,0.1,h,s,sh
2822,64,600,0.1,h,s,sh
2823,64,513,0.1,h,s,sh
2824,64,398,0.1,h,s,sh
2825,64,558,0.1,h,s,sh
2826,64,418,0.1,h,s,sh
2827,64,632,0.1,h,s,sh
2828,64,696,0.1,h,s,sh
2829,64,462,0.1,h,s,sh
2830,64,397,0.1,h,s,sh
2831,64,685,0.1,h,s,sh
2832,64,406,0.1,h,s,sh
2833,0,543,0.1,h,s,sh
2834,0,558,0.1,h,s,sh
2835,0,696,0.1,h,s,sh
2836,0,685,0.1,h,s,sh
2837,2,468,0.1,h,s,sh
2838,2,384,0.1,h,s,sh
2839,2,478,0.1,h,s,sh
2840,2,479,0.1,h,s,sh
2841,2,576,0.1,h,s,sh
2842,2,546,0.1,h,s,sh
2843,2,547,0.1,h,s,sh
2844,2,388,0.1,h,s,sh
2845,2,390,0.1,h,s,sh
2846,2,524,0.1,h,s,sh
2847,4,468,0.1,h,s,sh
2848,4,576,0.1,h,s,sh
2849,4,546,0.1,h,s,sh
2850,4,547,0.1,h,s,sh
2851,4,388,0.1,h,s,sh
2852,4,390,0.1,h,s,sh
2853,70,414,0.1,h,s,sh
2854,70,368,0.1,h,s,sh
2855,70,399,0.1,h,s,sh
2856,70,400,0.1,h,s,sh
2857,70,513,0.1,h,s,sh
2858,70,418,0.1,h,s,sh
2859,70,482,0.1,h,s,sh
2860,70,419,0.1,h,s,sh
2861,70,454,0.1,h,s,sh
2862,70,409,0.1,h,s,sh
2863,70,397,0.1,h,s,sh
2864,70,410,0.1,h,s,sh
2865,36,372,0.1,h,s,sh
2866,36,448,0.1,h,s,sh
2867,36,612,0.1,h,s,sh
2868,36,366,0.1,h,s,sh
2869,36,454,0.1,h,s,sh
2870,36,524,0.1,h,s,sh
2871,77,372,0.1,h,s,sh
2872,77,448,0.1,h,s,sh
2873,77,612,0.1,h,s,sh
2874,77,366,0.1,h,s,sh
2875,77,454,0.1,h,s,sh
2876,77,524,0.1,h,s,sh
2877,0,372,0.1,h,s,sh
2878,0,612,0.1,h,s,sh
2879,0,524,0.1,h,s,sh
2880,7,368,0.1,h,s,sh
2881,45,484,0.1,h,s,sh
2882,45,435,0.1,h,s,sh
2883,45,520,0.1,h,s,sh
2884,45,420,0.1,h,s,sh
2885,45,490,0.1,h,s,sh
2886,45,408,0.1,h,s,sh
2887,45,410,0.1,h,s,sh
2888,49,484,0.1,h,s,sh
2889,49,427,0.1,h,s,sh
2890,49,440,0.1,h,s,sh
2891,49,435,0.1,h,s,sh
2892,49,520,0.1,h,s,sh
2893,49,366,0.1,h,s,sh
2894,49,420,0.1,h,s,sh
2895,49,490,0.1,h,s,sh
2896,49,408,0.1,h,s,sh
2897,49,410,0.1,h,s,sh
2898,19,427,0.1,h,s,sh
2899,19,440,0.1,h,s,sh
2900,19,435,0.1,h,s,sh
2901,19,398,0.1,h,s,sh
2902,19,520,0.1,h,s,sh
2903,19,366,0.1,h,s,sh
2904,52,433,0.1,h,s,sh
2905,52,435,0.1,h,s,sh
2906,52,615,0.1,h,s,sh
2907,52,603,0.1,h,s,sh
2908,60,460,0.1,h,s,sh
2909,60,472,0.1,h,s,sh
2910,60,404,0.1,h,s,sh
2911,60,385,0.1,h,s,sh
2912,60,566,0.1,h,s,sh
2913,60,462,0.1,h,s,sh
2914,60,438,0.1,h,s,sh
2915,66,459,0.1,h,s,sh
2916,66,411,0.1,h,s,sh
2917,66,414,0.1,h,s,sh
2918,66,546,0.1,h,s,sh
2919,66,533,0.1,h,s,sh
2920,66,388,0.1,h,s,sh
2921,6,416,0.1,h,s,sh
2922,6,377,0.1,h,s,sh
2923,59,697,0.1,h,s,sh
2924,59,384,0.1,h,s,sh
2925,59,478,0.1,h,s,sh
2926,59,547,0.1,h,s,sh
2927,59,443,0.1,h,s,sh
2928,59,437,0.1,h,s,sh
2929,59,454,0.1,h,s,sh
2930,65,697,0.1,h,s,sh
2931,65,384,0.1,h,s,sh
2932,65,435,0.1,h,s,sh
2933,65,547,0.1,h,s,sh
2934,65,443,0.1,h,s,sh
2935,65,454,0.1,h,s,sh
2936,65,447,0.1,h,s,sh
2937,29,697,0.1,h,s,sh
2938,29,384,0.1,h,s,sh
2939,29,435,0.1,h,s,sh
2940,29,547,0.1,h,s,sh
2941,29,437,0.1,h,s,sh
2942,29,454,0.1,h,s,sh
2943,29,447,0.1,h,s,sh
2944,5,562,0.1,h,s,sh
2945,5,599,0.1,h,s,sh
2946,30,411,0.1,h,s,sh
2947,30,611,0.1,h,s,sh
2948,30,635,0.1,h,s,sh
2949,77,411,0.1,h,s,sh
2950,77,611,0.1,h,s,sh
2951,77,367,0.1,h,s,sh
2952,77,635,0.1,h,s,sh
2953,122,375,0.1,h,s,sh
2954,122,369,0.1,h,s,sh
2955,122,602,0.1,h,s,sh
2956,122,603,0.1,h,s,sh
2957,122,490,0.1,h,s,sh
2958,35,414,0.1,h,s,sh
2959,35,421,0.1,h,s,sh
2960,16,634,0.1,h,s,sh
2961,16,429,0.1,h,s,sh
2962,16,681,0.1,h,s,sh
2963,16,487,0.1,h,s,sh
2964,16,373,0.1,h,s,sh
2965,16,438,0.1,h,s,sh
2966,10,360,0.1,h,s,sh
2967,10,484,0.1,h,s,sh
2968,10,463,0.1,h,s,sh
2969,10,525,0.1,h,s,sh
2970,10,368,0.1,h,s,sh
2971,10,456,0.1,h,s,sh
2972,10,399,0.1,h,s,sh
2973,10,440,0.1,h,s,sh
2974,10,363,0.1,h,s,sh
2975,10,546,0.1,h,s,sh
2976,10,513,0.1,h,s,sh
2977,10,698,0.1,h,s,sh
2978,10,398,0.1,h,s,sh
2979,10,418,0.1,h,s,sh
2980,10,592,0.1,h,s,sh
2981,10,443,0.1,h,s,sh
2982,10,365,0.1,h,s,sh
2983,10,607,0.1,h,s,sh
2984,10,366,0.1,h,s,sh
2985,10,420,0.1,h,s,sh
2986,10,490,0.1,h,s,sh
2987,10,408,0.1,h,s,sh
2988,10,431,0.1,h,s,sh
2989,10,438,0.1,h,s,sh
2990,10,410,0.1,h,s,sh
2991,0,698,0.1,h,s,sh
2992,0,592,0.1,h,s,sh
2993,0,607,0.1,h,s,sh
2994,106,368,0.1,h,s,sh
2995,106,478,0.1,h,s,sh
2996,106,599,0.1,h,s,sh
2997,106,583,0.1,h,s,sh
2998,106,424,0.1,h,s,sh
2999,106,699,0.1,h,s,sh
3000,106,445,0.1,h,s,sh
3001,4,428,0.1,h,s,sh
3002,4,599,0.1,h,s,sh
3003,4,583,0.1,h,s,sh
3004,4,424,0.1,h,s,sh
3005,4,699,0.1,h,s,sh
3006,42,387,0.1,h,s,sh
3007,68,387,0.1,h,s,sh
3008,6,372,0.1,h,s,sh
3009,6,369,0.1,h,s,sh
3010,6,658,0.1,h,s,sh
3011,6,362,0.1,h,s,sh
3012,6,401,0.1,h,s,sh
3013,6,578,0.1,h,s,sh
3014,6,493,0.1,h,s,sh
3015,6,700,0.1,h,s,sh
3016,6,454,0.1,h,s,sh
3017,6,370,0.1,h,s,sh
3018,6,405,0.1,h,s,sh
3019,6,495,0.1,h,s,sh
3020,6,421,0.1,h,s,sh
3021,6,378,0.1,h,s,sh
3022,22,372,0.1,h,s,sh
3023,22,369,0.1,h,s,sh
3024,22,658,0.1,h,s,sh
3025,22,404,0.1,h,s,sh
3026,22,578,0.1,h,s,sh
3027,22,493,0.1,h,s,sh
3028,22,700,0.1,h,s,sh
3029,22,454,0.1,h,s,sh
3030,22,370,0.1,h,s,sh
3031,22,405,0.1,h,s,sh
3032,22,495,0.1,h,s,sh
3033,22,378,0.1,h,s,sh
3034,359,431,0.1,h,s,sh
3035,6,463,0.1,h,s,sh
3036,6,365,0.1,h,s,sh
3037,6,436,0.1,h,s,sh
3038,52,476,0.1,h,s,sh
3039,52,384,0.1,h,s,sh
3040,52,368,0.1,h,s,sh
3041,52,376,0.1,h,s,sh
3042,52,428,0.1,h,s,sh
3043,52,401,0.1,h,s,sh
3044,52,398,0.1,h,s,sh
3045,52,444,0.1,h,s,sh
3046,52,431,0.1,h,s,sh
3047,52,438,0.1,h,s,sh
3048,12,651,0.1,h,s,sh
3049,12,446,0.1,h,s,sh
3050,7,511,0.1,h,s,sh
3051,7,589,0.1,h,s,sh
3052,7,440,0.1,h,s,sh
3053,7,370,0.1,h,s,sh
3054,7,405,0.1,h,s,sh
3055,49,508,0.1,h,s,sh
3056,49,407,0.1,h,s,sh
3057,49,701,0.1,h,s,sh
3058,49,535,0.1,h,s,sh
3059,49,702,0.1,h,s,sh
3060,49,370,0.1,h,s,sh
3061,19,508,0.1,h,s,sh
3062,19,407,0.1,h,s,sh
3063,19,701,0.1,h,s,sh
3064,19,535,0.1,h,s,sh
3065,19,702,0.1,h,s,sh
3066,19,370,0.1,h,s,sh
3067,40,448,0.1,h,s,sh
3068,98,448,0.1,h,s,sh
3069,52,448,0.1,h,s,sh
3070,32,476,0.1,h,s,sh
3071,32,387,0.1,h,s,sh
3072,72,429,0.1,h,s,sh
3073,72,478,0.1,h,s,sh
3074,72,480,0.1,h,s,sh
3075,72,435,0.1,h,s,sh
3076,72,398,0.1,h,s,sh
3077,72,566,0.1,h,s,sh
3078,72,583,0.1,h,s,sh
3079,72,604,0.1,h,s,sh
3080,6,361,0.1,h,s,sh
3081,6,487,0.1,h,s,sh
3082,6,400,0.1,h,s,sh
3083,6,513,0.1,h,s,sh
3084,49,476,0.1,h,s,sh
3085,49,429,0.1,h,s,sh
3086,49,376,0.1,h,s,sh
3087,49,428,0.1,h,s,sh
3088,49,424,0.1,h,s,sh
3089,4,429,0.1,h,s,sh
3090,40,460,0.1,h,s,sh
3091,40,462,0.1,h,s,sh
3092,55,436,0.1,h,s,sh
3093,67,416,0.1,h,s,sh
3094,67,437,0.1,h,s,sh
3095,67,402,0.1,h,s,sh
3096,67,366,0.1,h,s,sh
3097,5,441,0.1,h,s,sh
3098,5,520,0.1,h,s,sh
3099,5,387,0.1,h,s,sh
3100,5,607,0.1,h,s,sh
3101,42,375,0.1,h,s,sh
3102,42,417,0.1,h,s,sh
3103,42,467,0.1,h,s,sh
3104,42,495,0.1,h,s,sh
3105,98,467,0.1,h,s,sh
3106,98,495,0.1,h,s,sh
3107,4,417,0.1,h,s,sh
3108,4,467,0.1,h,s,sh
3109,4,495,0.1,h,s,sh
3110,20,417,0.1,h,s,sh
3111,20,467,0.1,h,s,sh
3112,5,703,0.1,h,s,sh
3113,5,678,0.1,h,s,sh
3114,5,452,0.1,h,s,sh
3115,56,704,0.1,h,s,sh
3116,56,368,0.1,h,s,sh
3117,56,554,0.1,h,s,sh
3118,56,705,0.1,h,s,sh
3119,124,484,0.1,h,s,sh
3120,124,704,0.1,h,s,sh
3121,124,368,0.1,h,s,sh
3122,124,554,0.1,h,s,sh
3123,124,420,0.1,h,s,sh
3124,124,705,0.1,h,s,sh
3125,124,408,0.1,h,s,sh
3126,50,484,0.1,h,s,sh
3127,50,704,0.1,h,s,sh
3128,50,554,0.1,h,s,sh
3129,50,705,0.1,h,s,sh
3130,30,484,0.1,h,s,sh
3131,30,704,0.1,h,s,sh
3132,30,554,0.1,h,s,sh
3133,30,420,0.1,h,s,sh
3134,30,705,0.1,h,s,sh
3135,30,408,0.1,h,s,sh
3136,14,704,0.1,h,s,sh
3137,14,554,0.1,h,s,sh
3138,14,705,0.1,h,s,sh
3139,15,484,0.1,h,s,sh
3140,15,704,0.1,h,s,sh
3141,15,705,0.1,h,s,sh
3142,5,704,0.1,h,s,sh
3143,5,554,0.1,h,s,sh
3144,5,705,0.1,h,s,sh
3145,42,388,0.1,h,s,sh
3146,42,390,0.1,h,s,sh
3147,40,706,0.1,h,s,sh
3148,125,706,0.1,h,s,sh
3149,125,495,0.1,h,s,sh
3150,19,469,0.1,h,s,sh
3151,19,405,0.1,h,s,sh
3152,0,707,0.1,h,s,sh
3153,15,528,0.1,h,s,sh
3154,15,671,0.1,h,s,sh
3155,42,443,0.1,h,s,sh
3156,60,401,0.1,h,s,sh
3157,79,476,0.1,h,s,sh
3158,79,384,0.1,h,s,sh
3159,79,480,0.1,h,s,sh
3160,79,555,0.1,h,s,sh
3161,79,473,0.1,h,s,sh
3162,79,475,0.1,h,s,sh
3163,52,496,0.1,h,s,sh
3164,52,445,0.1,h,s,sh
3165,16,667,0.1,h,s,sh
3166,16,504,0.1,h,s,sh
3167,120,407,0.1,h,s,sh
3168,5,407,0.1,h,s,sh
3169,80,540,0.1,h,s,sh
3170,80,467,0.1,h,s,sh
3171,80,431,0.1,h,s,sh
3172,80,405,0.1,h,s,sh
3173,80,594,0.1,h,s,sh
3174,52,500,0.1,h,s,sh
3175,5,697,0.1,h,s,sh
3176,58,540,0.1,h,s,sh
3177,58,375,0.1,h,s,sh
3178,58,708,0.1,h,s,sh
3179,58,510,0.1,h,s,sh
3180,58,362,0.1,h,s,sh
3181,58,539,0.1,h,s,sh
3182,58,541,0.1,h,s,sh
3183,58,377,0.1,h,s,sh
3184,126,709,0.1,h,s,sh
3185,5,710,0.1,h,s,sh
3186,80,424,0.1,h,s,sh
3187,80,541,0.1,h,s,sh
3188,12,540,0.1,h,s,sh
3189,12,424,0.1,h,s,sh
3190,12,541,0.1,h,s,sh
3191,127,484,0.1,h,s,sh
3192,127,400,0.1,h,s,sh
3193,127,373,0.1,h,s,sh
3194,127,452,0.1,h,s,sh
3195,127,393,0.1,h,s,sh
3196,127,618,0.1,h,s,sh
3197,18,411,0.1,h,s,sh
3198,18,449,0.1,h,s,sh
3199,18,611,0.1,h,s,sh
3200,18,387,0.1,h,s,sh
3201,18,405,0.1,h,s,sh
3202,62,376,0.1,h,s,sh
3203,62,449,0.1,h,s,sh
3204,62,428,0.1,h,s,sh
3205,62,571,0.1,h,s,sh
3206,62,405,0.1,h,s,sh
3207,32,428,0.1,h,s,sh
3208,32,571,0.1,h,s,sh
3209,32,405,0.1,h,s,sh
3210,128,631,0.1,h,s,sh
3211,128,484,0.1,h,s,sh
3212,128,567,0.1,h,s,sh
3213,128,429,0.1,h,s,sh
3214,128,479,0.1,h,s,sh
3215,128,576,0.1,h,s,sh
3216,128,711,0.1,h,s,sh
3217,128,480,0.1,h,s,sh
3218,128,551,0.1,h,s,sh
3219,128,712,0.1,h,s,sh
3220,128,444,0.1,h,s,sh
3221,128,438,0.1,h,s,sh
3222,128,377,0.1,h,s,sh
3223,0,713,0.1,h,s,sh
3224,0,487,0.1,h,s,sh
3225,0,382,0.1,h,s,sh
3226,0,714,0.1,h,s,sh
3227,0,715,0.1,h,s,sh
3228,27,414,0.1,h,s,sh
3229,27,450,0.1,h,s,sh
3230,27,376,0.1,h,s,sh
3231,27,449,0.1,h,s,sh
3232,27,471,0.1,h,s,sh
3233,129,411,0.1,h,s,sh
3234,129,449,0.1,h,s,sh
3235,129,480,0.1,h,s,sh
3236,129,388,0.1,h,s,sh
3237,129,390,0.1,h,s,sh
3238,129,474,0.1,h,s,sh
3239,129,438,0.1,h,s,sh
3240,129,377,0.1,h,s,sh
3241,50,398,0.1,h,s,sh
3242,50,431,0.1,h,s,sh
3243,98,502,0.1,h,s,sh
3244,98,480,0.1,h,s,sh
3245,98,431,0.1,h,s,sh
3246,98,377,0.1,h,s,sh
3247,36,470,0.1,h,s,sh
3248,36,605,0.1,h,s,sh
3249,36,389,0.1,h,s,sh
3250,36,446,0.1,h,s,sh
3251,0,470,0.1,h,s,sh
3252,0,605,0.1,h,s,sh
3253,20,383,0.1,h,s,sh
3254,20,543,0.1,h,s,sh
3255,20,460,0.1,h,s,sh
3256,20,440,0.1,h,s,sh
3257,20,600,0.1,h,s,sh
3258,20,470,0.1,h,s,sh
3259,20,605,0.1,h,s,sh
3260,20,387,0.1,h,s,sh
3261,20,632,0.1,h,s,sh
3262,20,366,0.1,h,s,sh
3263,20,389,0.1,h,s,sh
3264,20,445,0.1,h,s,sh
3265,20,446,0.1,h,s,sh
3266,20,462,0.1,h,s,sh
3267,79,557,0.1,h,s,sh
3268,79,567,0.1,h,s,sh
3269,79,440,0.1,h,s,sh
3270,79,510,0.1,h,s,sh
3271,79,448,0.1,h,s,sh
3272,79,441,0.1,h,s,sh
3273,79,393,0.1,h,s,sh
3274,79,388,0.1,h,s,sh
3275,79,444,0.1,h,s,sh
3276,79,445,0.1,h,s,sh
3277,79,438,0.1,h,s,sh
3278,2,476,0.1,h,s,sh
3279,2,557,0.1,h,s,sh
3280,2,567,0.1,h,s,sh
3281,2,510,0.1,h,s,sh
3282,2,448,0.1,h,s,sh
3283,2,441,0.1,h,s,sh
3284,2,393,0.1,h,s,sh
3285,2,578,0.1,h,s,sh
3286,2,387,0.1,h,s,sh
3287,2,444,0.1,h,s,sh
3288,2,438,0.1,h,s,sh
3289,2,495,0.1,h,s,sh
3290,14,557,0.1,h,s,sh
3291,14,578,0.1,h,s,sh
3292,14,495,0.1,h,s,sh
3293,16,557,0.1,h,s,sh
3294,16,567,0.1,h,s,sh
3295,16,510,0.1,h,s,sh
3296,16,441,0.1,h,s,sh
3297,16,578,0.1,h,s,sh
3298,16,388,0.1,h,s,sh
3299,16,444,0.1,h,s,sh
3300,16,495,0.1,h,s,sh
3301,10,476,0.1,h,s,sh
3302,10,557,0.1,h,s,sh
3303,10,567,0.1,h,s,sh
3304,10,510,0.1,h,s,sh
3305,10,393,0.1,h,s,sh
3306,10,578,0.1,h,s,sh
3307,10,444,0.1,h,s,sh
3308,10,445,0.1,h,s,sh
3309,10,495,0.1,h,s,sh
3310,359,557,0.1,h,s,sh
3311,359,567,0.1,h,s,sh
3312,359,384,0.1,h,s,sh
3313,359,448,0.1,h,s,sh
3314,359,578,0.1,h,s,sh
3315,359,388,0.1,h,s,sh
3316,359,390,0.1,h,s,sh
3317,359,444,0.1,h,s,sh
3318,359,438,0.1,h,s,sh
3319,359,495,0.1,h,s,sh
3320,84,476,0.1,h,s,sh
3321,84,384,0.1,h,s,sh
3322,84,399,0.1,h,s,sh
3323,84,441,0.1,h,s,sh
3324,84,401,0.1,h,s,sh
3325,84,387,0.1,h,s,sh
3326,27,437,0.1,h,s,sh
3327,22,437,0.1,h,s,sh
3328,80,417,0.1,h,s,sh
3329,80,398,0.1,h,s,sh
3330,80,571,0.1,h,s,sh
3331,80,370,0.1,h,s,sh
3332,10,417,0.1,h,s,sh
3333,10,398,0.1,h,s,sh
3334,10,571,0.1,h,s,sh
3335,10,370,0.1,h,s,sh
3336,359,417,0.1,h,s,sh
3337,359,571,0.1,h,s,sh
3338,359,370,0.1,h,s,sh
3339,4,571,0.1,h,s,sh
3340,4,370,0.1,h,s,sh
3341,50,379,0.1,h,s,sh
3342,22,716,0.1,h,s,sh
3343,22,460,0.1,h,s,sh
3344,22,373,0.1,h,s,sh
3345,22,600,0.1,h,s,sh
3346,22,462,0.1,h,s,sh
3347,106,716,0.1,h,s,sh
3348,106,460,0.1,h,s,sh
3349,106,440,0.1,h,s,sh
3350,106,373,0.1,h,s,sh
3351,106,600,0.1,h,s,sh
3352,106,362,0.1,h,s,sh
3353,106,462,0.1,h,s,sh
3354,14,716,0.1,h,s,sh
3355,14,373,0.1,h,s,sh
3356,14,600,0.1,h,s,sh
3357,0,717,0.1,h,s,sh
3358,6,371,0.1,h,s,sh
3359,6,417,0.1,h,s,sh
3360,98,527,0.1,h,s,sh
3361,98,718,0.1,h,s,sh
3362,98,433,0.1,h,s,sh
3363,98,456,0.1,h,s,sh
3364,98,719,0.1,h,s,sh
3365,98,441,0.1,h,s,sh
3366,98,393,0.1,h,s,sh
3367,98,513,0.1,h,s,sh
3368,98,503,0.1,h,s,sh
3369,98,395,0.1,h,s,sh
3370,98,454,0.1,h,s,sh
3371,130,404,0.1,h,s,sh
3372,130,398,0.1,h,s,sh
3373,24,455,0.1,h,s,sh
3374,24,369,0.1,h,s,sh
3375,24,720,0.1,h,s,sh
3376,24,420,0.1,h,s,sh
3377,52,525,0.1,h,s,sh
3378,52,456,0.1,h,s,sh
3379,52,487,0.1,h,s,sh
3380,52,399,0.1,h,s,sh
3381,52,400,0.1,h,s,sh
3382,52,513,0.1,h,s,sh
3383,52,443,0.1,h,s,sh
3384,52,409,0.1,h,s,sh
3385,130,411,0.1,h,s,sh
3386,130,414,0.1,h,s,sh
3387,130,525,0.1,h,s,sh
3388,130,504,0.1,h,s,sh
3389,130,455,0.1,h,s,sh
3390,130,375,0.1,h,s,sh
3391,130,487,0.1,h,s,sh
3392,130,399,0.1,h,s,sh
3393,130,400,0.1,h,s,sh
3394,130,513,0.1,h,s,sh
3395,130,443,0.1,h,s,sh
3396,130,366,0.1,h,s,sh
3397,130,420,0.1,h,s,sh
3398,130,408,0.1,h,s,sh
3399,130,445,0.1,h,s,sh
3400,50,504,0.1,h,s,sh
3401,50,366,0.1,h,s,sh
3402,50,445,0.1,h,s,sh
3403,5,459,0.1,h,s,sh
3404,5,721,0.1,h,s,sh
3405,5,547,0.1,h,s,sh
3406,5,421,0.1,h,s,sh
3407,98,579,0.1,h,s,sh
3408,110,540,0.1,h,s,sh
3409,110,427,0.1,h,s,sh
3410,110,541,0.1,h,s,sh
3411,100,412,0.1,h,s,sh
3412,100,441,0.1,h,s,sh
3413,100,435,0.1,h,s,sh
3414,100,438,0.1,h,s,sh
3415,100,447,0.1,h,s,sh
3416,40,476,0.1,h,s,sh
3417,40,372,0.1,h,s,sh
3418,40,384,0.1,h,s,sh
3419,40,369,0.1,h,s,sh
3420,40,449,0.1,h,s,sh
3421,40,610,0.1,h,s,sh
3422,40,428,0.1,h,s,sh
3423,40,405,0.1,h,s,sh
3424,124,722,0.1,h,s,sh
3425,124,697,0.1,h,s,sh
3426,124,375,0.1,h,s,sh
3427,124,601,0.1,h,s,sh
3428,124,723,0.1,h,s,sh
3429,124,427,0.1,h,s,sh
3430,124,448,0.1,h,s,sh
3431,124,404,0.1,h,s,sh
3432,124,513,0.1,h,s,sh
3433,124,588,0.1,h,s,sh
3434,124,666,0.1,h,s,sh
3435,124,387,0.1,h,s,sh
3436,124,366,0.1,h,s,sh
3437,124,499,0.1,h,s,sh
3438,124,444,0.1,h,s,sh
3439,124,724,0.1,h,s,sh
3440,50,722,0.1,h,s,sh
3441,50,697,0.1,h,s,sh
3442,50,601,0.1,h,s,sh
3443,50,723,0.1,h,s,sh
3444,50,448,0.1,h,s,sh
3445,50,404,0.1,h,s,sh
3446,50,513,0.1,h,s,sh
3447,50,588,0.1,h,s,sh
3448,50,666,0.1,h,s,sh
3449,50,499,0.1,h,s,sh
3450,50,444,0.1,h,s,sh
3451,50,724,0.1,h,s,sh
3452,102,477,0.1,h,s,sh
3453,102,435,0.1,h,s,sh
3454,102,640,0.1,h,s,sh
3455,102,547,0.1,h,s,sh
3456,102,481,0.1,h,s,sh
3457,5,640,0.1,h,s,sh
3458,24,500,0.1,h,s,sh
3459,24,368,0.1,h,s,sh
3460,24,671,0.1,h,s,sh
3461,24,665,0.1,h,s,sh
3462,24,725,0.1,h,s,sh
3463,79,520,0.1,h,s,sh
3464,50,368,0.1,h,s,sh
3465,50,581,0.1,h,s,sh
3466,50,566,0.1,h,s,sh
3467,50,624,0.1,h,s,sh
3468,50,524,0.1,h,s,sh
3469,102,697,0.1,h,s,sh
3470,102,437,0.1,h,s,sh
3471,102,424,0.1,h,s,sh
3472,102,454,0.1,h,s,sh
3473,102,447,0.1,h,s,sh
3474,80,697,0.1,h,s,sh
3475,80,375,0.1,h,s,sh
3476,80,384,0.1,h,s,sh
3477,80,435,0.1,h,s,sh
3478,80,547,0.1,h,s,sh
3479,80,443,0.1,h,s,sh
